,COMMODITY_DESC,GEOGRAPHY_DESC,UNIT_DESC,YEAR_ID,AMOUNT
182958,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,1922.430384
184194,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,78687.368424
184195,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,23946.604164
184196,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,46775.464974
184197,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,33155.310258
184198,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,15390.466182
185178,"Meat of swine, nesoi, processed, frozen",Mexico,KG,2010,4362.0
186022,"Meat of swine, nesoi, except processed, frozen",Mexico,KG,2010,150887.0
186023,"Meat of swine, nesoi, except processed, frozen",Mexico,KG,2010,264765.0
186024,"Meat of swine, nesoi, except processed, frozen",Mexico,KG,2010,330716.0
186025,"Meat of swine, nesoi, except processed, frozen",Mexico,KG,2010,480248.0
186041,"Meat of swine, nesoi, except processed, frozen",Mexico,KG,2010,288241.0
186042,"Meat of swine, nesoi, except processed, frozen",Mexico,KG,2010,295706.0
186043,"Meat of swine, nesoi, except processed, frozen",Mexico,KG,2010,323913.0
186177,"Meat of swine, nesoi, except processed, frozen",Mexico,KG,2010,218031.0
186178,"Meat of swine, nesoi, except processed, frozen",Mexico,KG,2010,244837.0
186225,"Meat of swine, nesoi, except processed, frozen",Mexico,CWE,2010,480675.93928199995
186226,"Meat of swine, nesoi, except processed, frozen",Mexico,CWE,2010,539773.036614
186237,"Meat of swine, nesoi, processed, frozen",Mexico,CWE,2010,11155.21095024
186265,"Meat of swine, nesoi, except processed, frozen",Mexico,CWE,2010,332648.79971399996
186266,"Meat of swine, nesoi, except processed, frozen",Mexico,CWE,2010,678426.123438
186267,"Meat of swine, nesoi, except processed, frozen",Mexico,CWE,2010,729103.7693520001
186268,"Meat of swine, nesoi, except processed, frozen",Mexico,CWE,2010,686426.696676
186269,"Meat of swine, nesoi, except processed, frozen",Mexico,CWE,2010,723250.497942
186270,"Meat of swine, nesoi, except processed, frozen",Mexico,CWE,2010,1058765.306256
189783,"Other meat of bovine animals, cuts with bone in, frozen",Mexico,KG,2010,21453.0
189791,"Other meat of bovine animals, cuts with bone in, frozen",Mexico,CWE,2010,47295.755766
191183,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,KG,2010,22114.0
191184,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,KG,2010,22096.0
191185,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,KG,2010,33716.0
191186,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,KG,2010,53166.0
191187,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,KG,2010,52405.0
191188,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,KG,2010,64177.0
191578,"Pork sausages and similar products, food preparations of pork, canned",Mexico,KG,2010,11754.0
191579,"Pork sausages and similar products, food preparations of pork, canned",Mexico,KG,2010,11024.0
196444,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2010,11353.0
196445,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2010,28664.0
196476,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2010,2134.0740960000003
196477,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2010,25029.073566
196496,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2010,52013.646845999996
196497,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2010,52339.930902
197249,"Cattle, 400-700lb",Mexico,NO,2010,19686.0
197250,"Cattle, 400-700lb",Mexico,NO,2010,44438.0
197251,"Cattle, 400-700lb",Mexico,NO,2010,26117.0
200454,"Meat of swine, nesoi, processed, frozen",Mexico,KG,2010,1711.0
200458,"Meat of swine, nesoi, processed, frozen",Mexico,CWE,2010,4375.64556072
201645,"Meat of swine, nesoi, except processed, frozen",Mexico,CWE,2010,583706.74383
201646,"Meat of swine, nesoi, except processed, frozen",Mexico,CWE,2010,714105.725886
202755,"Meat of swine, nesoi, except processed, frozen",Mexico,KG,2010,307729.0
202756,"Meat of swine, nesoi, except processed, frozen",Mexico,KG,2010,311358.0
202757,"Meat of swine, nesoi, except processed, frozen",Mexico,KG,2010,328061.0
202973,"Meat of swine, nesoi, except processed, frozen",Mexico,CWE,2010,635462.449902
202974,"Meat of swine, nesoi, except processed, frozen",Mexico,CWE,2010,651919.9531319999
203517,"Bovine animals, live, male, nesoi, less than 90 kg each",Mexico,NO,2010,118.0
207545,"Additional Note 3 meat of bovine animals, boneless, processed, nesoi, frozen",Mexico,CWE,2010,298443.38390496
207563,"Additional Note 3 meat of bovine animals, boneless, processed, nesoi, frozen",Mexico,CWE,2010,65644.47193248
208389,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Mexico,KG,2010,22873.0
208417,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Mexico,CWE,2010,1589.0915375999998
208539,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Mexico,KG,2010,1222.0
208555,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Mexico,CWE,2010,68579.79384816
209659,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,KG,2010,1385622.0
209660,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,KG,2010,1588508.0
212109,"Additional Note 3 meat of bovine animals, boneless, processed, nesoi, frozen",Mexico,KG,2010,202475.0
212110,"Additional Note 3 meat of bovine animals, boneless, processed, nesoi, frozen",Mexico,KG,2010,99538.0
215123,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,KG,2010,13880.0
215124,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,KG,2010,34942.0
215125,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,KG,2010,42518.0
215134,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,CWE,2010,66301.09654896
215135,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,CWE,2010,65806.37937216
215136,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,CWE,2010,43858.92643776
215160,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,CWE,2010,13294.39976928
215161,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,CWE,2010,207748.23311088
215162,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,CWE,2010,127481.12074656
215224,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,KG,2010,4002.0
215225,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,KG,2010,44004.0
216154,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,CWE,2010,4154490.93304224
216155,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,CWE,2010,4762801.17020736
216156,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,CWE,2010,4920819.83304912
216157,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,CWE,2010,4305886.38228672
216218,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,CWE,2010,2487662.8363944
216219,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,CWE,2010,3076268.33849328
219378,"Bovine animals, live, female, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,2437.0
219379,"Bovine animals, live, female, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,679.0
219409,"Bovine animals, live, female, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,2307.0
219410,"Bovine animals, live, female, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,1530.0
219450,"Bovine animals, live, female, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,358.0
219451,"Bovine animals, live, female, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,771.0
219452,"Bovine animals, live, female, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,289.0
219453,"Bovine animals, live, female, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,901.0
235148,"Bovine animals, live, female, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,724.0
235149,"Bovine animals, live, female, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,2021.0
235150,"Bovine animals, live, female, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,1774.0
235151,"Bovine animals, live, female, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,1694.0
236455,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,KG,2010,1496.0
236456,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,KG,2010,8633.0
236523,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,KG,2010,578.0
236524,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,KG,2010,5486.0
236525,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,KG,2010,2788.0
236526,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,KG,2010,6084.0
236527,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,KG,2010,7605.0
236554,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,KG,2010,6298.0
236970,"General Note 15 high-quality beef cuts with bone in, processed, fresh or chilled",Mexico,KG,2010,12630.0
236971,"General Note 15 high-quality beef cuts with bone in, processed, fresh or chilled",Mexico,CWE,2010,99985.44994830001
239167,"Additional Note 3 high-quality beef cuts with bone in, processed, fresh or chill",Mexico,KG,2010,13305.0
239227,"Additional Note 3 high-quality beef cuts with bone in, processed, fresh or chill",Mexico,CWE,2010,30799.1204955
240276,Lamb,Mexico,KG,2010,379.0
240281,Lamb,Mexico,CWE,2010,19389.65049
240282,Lamb,Mexico,CWE,2010,835.551738
245303,"Carcasses and half-carcasses of lamb, frozen",Mexico,KG,2010,379.0
245304,"Carcasses and half-carcasses of lamb, frozen",Mexico,KG,2010,253.0
245882,"Cattle, over 700lb for slaughter",Mexico,NO,2010,290.0
245981,"Cattle, over 700lb for slaughter",Mexico,NO,2010,320.0
245982,"Cattle, over 700lb for slaughter",Mexico,NO,2010,100.0
245983,"Cattle, over 700lb for slaughter",Mexico,NO,2010,792.0
246057,"Cattle, over 700lb for slaughter",Mexico,NO,2010,84.0
246058,"Cattle, over 700lb for slaughter",Mexico,NO,2010,53.0
246059,"Cattle, over 700lb for slaughter",Mexico,NO,2010,184.0
246060,"Cattle, over 700lb for slaughter",Mexico,NO,2010,226.0
246061,"Cattle, over 700lb for slaughter",Mexico,NO,2010,144.0
249169,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Mexico,CWE,2010,3663.90539424
250907,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,KG,2010,14599.0
250908,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,KG,2010,34467.0
250909,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,KG,2010,92090.0
250910,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,KG,2010,141359.0
251059,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,KG,2010,21949.0
251060,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,KG,2010,34948.0
251061,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,KG,2010,81099.0
251062,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,KG,2010,152013.0
251743,"Cattle, 400-700lb",Mexico,NO,2010,26759.0
251744,"Cattle, 400-700lb",Mexico,NO,2010,15104.0
251745,"Cattle, 400-700lb",Mexico,NO,2010,28145.0
251746,"Cattle, 400-700lb",Mexico,NO,2010,72317.0
251747,"Cattle, 400-700lb",Mexico,NO,2010,62336.0
251940,"Cattle, 400-700lb",Mexico,NO,2010,40403.0
251986,"Cattle, 400-700lb",Mexico,NO,2010,35982.0
251987,"Cattle, 400-700lb",Mexico,NO,2010,21926.0
251988,"Cattle, 400-700lb",Mexico,NO,2010,127218.0
257472,Beef and veal,Mexico,KG,2010,2250214.77482065
257473,Beef and veal,Mexico,KG,2010,3130727.70955468
257474,Beef and veal,Mexico,KG,2010,3861593.07094118
257475,Beef and veal,Mexico,KG,2010,3599294.37250261
257671,Beef and veal,Mexico,KG,2010,3895241.47742211
259341,Beef and veal,Mexico,CWE,2010,5875583.09581478
259342,Beef and veal,Mexico,CWE,2010,7404353.195615201
259343,Beef and veal,Mexico,CWE,2010,11676200.1345392
259362,Beef and veal,Mexico,KG,2010,2331892.73511974
259363,Beef and veal,Mexico,KG,2010,2830791.98080698
259364,Beef and veal,Mexico,KG,2010,3797492.24803498
259413,Beef and veal,Mexico,KG,2010,3126114.1230901
259414,Beef and veal,Mexico,KG,2010,4472643.90240848
259415,Beef and veal,Mexico,KG,2010,3931382.92749207
259538,Beef and veal,Mexico,CWE,2010,9865134.41821688
259608,Beef and veal,Mexico,CWE,2010,8085496.49362198
259609,Beef and veal,Mexico,CWE,2010,10272672.1168899
259611,Beef and veal,Mexico,CWE,2010,10186906.815182598
259612,Beef and veal,Mexico,CWE,2010,9419314.87552808
259613,Beef and veal,Mexico,CWE,2010,10217413.554101199
261103,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2010,14815.0
261104,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2010,67651.0
261105,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2010,18278.0
261168,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2010,968.0
261169,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2010,2472.0
261170,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2010,12076.0
261171,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2010,59636.0
261172,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2010,36459.0
261181,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2010,149144.882922
261182,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2010,40296.080916000006
118,"Sausage and similar product meat etc, nesoi, food preparations, not canned",Mexico,KG,2011,173063.0
119,"Sausage and similar product meat etc, nesoi, food preparations, not canned",Mexico,KG,2011,131809.0
120,"Sausage and similar product meat etc, nesoi, food preparations, not canned",Mexico,KG,2011,124784.0
997,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,KG,2011,1877749.0
998,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,KG,2011,1770015.0
999,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,KG,2011,1746520.0
1000,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,KG,2011,2075766.0
1128,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,KG,2011,1876962.0
1777,Lamb,Mexico,CWE,2011,9277.049376
4684,"Offal of bovine animals (excluding liver), prepared or preserved",Mexico,KG,2011,484.0
4688,"Offal of bovine animals (excluding liver), prepared or preserved",Mexico,CWE,2011,150.93655188612
9977,"Chicken cuts and edible offal (ex livers), Frozen",Mexico,CWE,2011,79983.68616
9978,"Chicken cuts and edible offal (ex livers), Frozen",Mexico,CWE,2011,39991.84308
10022,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2011,82353.0
10023,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2011,28679.0
10024,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2011,24309.0
10025,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2011,5574.0
10026,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2011,12486.0
10027,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,KG,2011,20342.0
10056,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2011,27564.388866
10057,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2011,238820.087394
10085,"Other meat of bovine animals, cuts with bone in, frozen",Mexico,KG,2011,11858.0
